BUSINESS NAME, MERCHANT ID, PRIMARY ACCOUNT NUMBER, POS DATA CODE, DATETIME, EXP DATE, CURRENCY CODE, AUTH AMOUNT, TERMINAL ID, ZIP, CITY
COMPANY 823,O5XUL2xivTzSGfUlKlTk6SM9sMjQG2qCBBn,8666495554469986794,4,20130312173210,0114,USD,9.24,5943451655349872,33139,Miami Beach
COMPANY 824,fNkDMITE4dP3I0SwZDnSGhxIzaGQ3m1bO5B,3351898575091333515,0,20130312173210,0615,USD,17.82,7463001122625559,41048,Hebron
COMPANY 825,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,9838438209752414040,5,20130312173210,0717,USD,120.75,7502187155856794,12042,Climax
COMPANY 826,EBNSb3AmW3VL755GZCUiFwv5UkaqZGVn06Y,8379420227988306563,1,20130312173210,0813,USD,25.14,3904075884720252,39745,French Camp
COMPANY 827,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,7272902949040329535,2,20130312173210,0917,USD,39.12,6305840292155499,60104,Bellwood
COMPANY 828,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,6183580811171945054,2,20130312173210,0613,USD,46.82,0475332198978230,83415,Idaho Falls
COMPANY 829,nEZbNackgSSIraJ9LJn0oIOgLuzSwnsSGpC,9061209510327571987,3,20130312173210,1014,USD,32.67,9731293893602088,61103,Rockford
COMPANY 830,JGudv50ThZhzaAz1s2EhbtIg8qHLXlnHfIg,4790361552017188380,3,20130312173210,0815,USD,33.09,8889867950368046,35004,Moody
COMPANY 831,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,2727710100614334281,3,20130312173210,1215,USD,35.41,3999172365581471,47849,Fairbanks
COMPANY 832,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,5675972987915423556,0,20130312173210,1117,USD,14.68,6609993325975971,80907,Colorado Springs
COMPANY 833,jffUdbCnpUJVMnrCNLRCF1aXvFXin9pKryk,7492378833178010504,0,20130312173210,0515,USD,24.68,5868483900315833,64836,Carthage
COMPANY 834,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,5228811433125700203,1,20130312173210,0413,USD,123.52,3719512711069158,65401,Rolla
COMPANY 835,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,2073794375340371653,6,20130312173210,0513,USD,296.74,6326891488719311,29341,Gaffney
COMPANY 836,6kyr1aP2MKBa2jh8KFJaLJShMOkAevax0VA,8075508966130481858,0,20130312173210,0815,USD,147.67,7641351510693152,07059,Warren
COMPANY 837,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,2440620442924531019,3,20130312173210,0316,USD,226.24,1861218392021391,97423,Coquille
COMPANY 838,Z6KmW4zz3GkaZXELExPCiPYcmelqCSaLxXM,3069117422430971093,5,20130312173210,0313,USD,33.70,4604267531712800,99716,Two Rivers
COMPANY 839,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,5988688250472089035,5,20130312173210,0116,USD,5.85,1165252662320069,10034,New York City
COMPANY 840,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,9772497274129468580,4,20130312173210,0915,USD,234.13,7502187155856794,12042,Climax
COMPANY 841,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,8013063663156827511,1,20130312173210,1114,USD,1.66,6840336226865289,05036,Brookfield
COMPANY 842,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,8847952421156802673,5,20130312173210,0513,USD,221.78,1646661653442942,95452,Kenwood
COMPANY 843,3ffZ6XcfvFCvVCXvxQtubMQB3GlHqs1QnS6,7958765101618534084,4,20130312173210,0217,USD,11.22,4487736515545743,30815,Hephzibah
COMPANY 844,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,4819426215931083322,3,20130312173210,0313,USD,264.45,4364483589179546,73725,Capron
COMPANY 845,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,3030663226626225694,4,20130312173210,1117,USD,75.22,7572975653048555,62674,Palmyra
COMPANY 846,VjKt3OqZ1JVT4b32dIf9G2veB1wNYaUVaXU,7637111449213969184,0,20130312173210,1117,USD,25.05,6541846581328380,78477,Corpus Christi
COMPANY 847,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,4588224814270700928,2,20130312173210,0215,USD,17083.76,8298207485830622,29410,Charleston
COMPANY 848,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,3619942172350453522,5,20130312173210,0115,USD,251.07,0356197503721097,04057,North Bridgton
COMPANY 849,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,4866251443813066830,2,20130312173210,1013,USD,47.79,1345365808732192,28391,Stedman
COMPANY 850,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,2796540896527630052,2,20130312173210,1116,USD,33.82,3999172365581471,47849,Fairbanks
COMPANY 851,JGudv50ThZhzaAz1s2EhbtIg8qHLXlnHfIg,6865874345489189754,3,20130312173210,1116,USD,17171.78,2594400397085503,76652,Kopperl
COMPANY 852,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,5548631901198653379,1,20130312173210,0414,USD,336.75,6609993325975971,80907,Colorado Springs
COMPANY 853,ArmWLTZe4JPWv31OdGz0CKyHJ2Ujwpa1dXd,4133550513638158221,6,20130312173210,0413,USD,39.65,3847804939536252,02638,Dennis
COMPANY 854,Mpc6ZXJBAqw7fOMSSj8Fnlyexx6wsDY7A4E,1931419580852384838,3,20130312173210,0117,USD,18.75,1394319725029580,12228,Albany
COMPANY 855,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,6068841052673161977,1,20130312173210,0714,USD,317.41,3848046032694137,27985,Winfall
COMPANY 856,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,0719338231995911389,5,20130312173210,1114,USD,6.91,6548484344251992,64144,Kansas City
COMPANY 857,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,0307146580023874495,1,20130312173210,0514,USD,42.35,4364483589179546,73725,Capron
COMPANY 858,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,0909516675505673924,2,20130312173210,1114,USD,114.12,6548484344251992,64144,Kansas City
COMPANY 859,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,2857024662230975103,2,20130312173210,0417,USD,29.53,1165252662320069,10034,New York City
COMPANY 860,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,7323055869485359698,3,20130312173210,0817,USD,186.53,4219245862513973,14511,Mumford
COMPANY 861,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,2301697070933290230,4,20130312173210,0314,USD,21.02,5348668176900788,59007,Bearcreek
COMPANY 862,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,3881785982757039120,2,20130312173210,0216,USD,20.26,0663011190577329,18224,Freeland
COMPANY 863,O5XUL2xivTzSGfUlKlTk6SM9sMjQG2qCBBn,7783384152510052605,2,20130312173210,0214,USD,286.81,7424892201990479,05442,Belvidere Center
COMPANY 864,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,3709586298606183187,6,20130312173210,0416,USD,340.51,0663011190577329,18224,Freeland
COMPANY 865,Hrj58wEQ0TVQrBYBVVSAZOlilRla9mRLQaK,6394820804024505833,0,20130312173210,0516,USD,20287.61,8861938200615651,58343,Knox
COMPANY 866,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,0712875090755274830,2,20130312173210,0715,USD,65.42,1345365808732192,28391,Stedman
COMPANY 867,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,5387208918239313965,4,20130312173210,0717,USD,4955.60,7388007651953465,80541,Masonville
COMPANY 868,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,2540932474627259481,0,20130312173210,0417,USD,28.64,5348668176900788,59007,Bearcreek
COMPANY 869,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,6671313257673869179,3,20130312173210,0214,USD,9.99,6507191672216210,85076,Phoenix
COMPANY 870,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,5892824582393458281,2,20130312173210,0417,USD,307.02,1646661653442942,95452,Kenwood
COMPANY 871,9XGDirhiN2UPnJ9w5GqmISM2QXe1Coav3Fq,3237037458694055253,5,20130312173210,0414,USD,136.15,6772892132066188,73481,Ratliff City
COMPANY 872,3k5hbRH9R2J0bUI7HSGmgLTzVbTFvK6JKx3,0721875205653197229,0,20130312173210,0116,USD,4473.91,4051647663279204,65302,Sedalia
COMPANY 873,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,9080708392401111268,4,20130312173210,1017,USD,1016.64,1172166251491183,28663,Piney Creek
COMPANY 874,Iy5BlDl6objpfMQ2IeRAP8upNFkOlhk2isw,0544821643030496420,2,20130312173210,0115,USD,237.12,4115004812307133,52642,Rome
COMPANY 875,SjUVMSN3osTU0HrorAliLh9KaZN5fKyqACz,5465868415969373223,4,20130312173210,1016,USD,348.39,6347896993616304,76845,Gouldbusk
COMPANY 876,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,6301134899013925958,6,20130312173210,1216,USD,151.50,6507191672216210,85076,Phoenix
COMPANY 877,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,2030024888759460895,4,20130312173210,0515,USD,97.28,5002939785021202,76487,Poolville
COMPANY 878,yevrcYkCImPGyDZdHJrz0JZHC9e1D1Lwya6,4427368095690212607,4,20130312173210,1014,USD,32.52,8651272208090590,48821,Dimondale
COMPANY 879,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,5611135264780175873,5,20130312173210,0717,USD,37.40,3999172365581471,47849,Fairbanks
COMPANY 880,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,1642479753939034987,5,20130312173210,0114,USD,556.30,7564025973663321,12477,Saugerties
COMPANY 881,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,2255497069596336950,5,20130312173210,1013,USD,24.47,7388007651953465,80541,Masonville
COMPANY 882,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,0830294890843747656,0,20130312173210,0316,USD,43.76,6840336226865289,05036,Brookfield
COMPANY 883,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,2538939333327860633,6,20130312173210,1215,USD,200.85,6653420701227848,49825,Eben Junction
COMPANY 884,gFHa0inJidylkHvsCOYVKFTrrvcj8jh4Uhy,0501573143792312112,5,20130312173210,0817,USD,11.66,1697376856597005,29689,Townville
COMPANY 885,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,0854270827128722533,0,20130312173210,0515,USD,16.63,0475332198978230,83415,Idaho Falls
COMPANY 886,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,1791030953587269812,3,20130312173210,0916,USD,42.35,7545438610799880,19603,Reading
COMPANY 887,oQ3uRgfNfBRK1NQp2kIYHoIqU7bF9e2PVkC,9358235143825611314,1,20130312173210,0617,USD,39.83,3927060759969192,08059,Mount Ephraim
COMPANY 888,M8jl6fRuck2h0jHSBQgCwhcj7sMtvaNx04F,1634983641810533144,1,20130312173210,0113,USD,30.77,5622715809251843,47703,Evansville
COMPANY 889,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,6008725088543665153,5,20130312173210,0616,USD,37.35,1544833644827191,41127,Camp Dix
COMPANY 890,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,0436522283359021015,0,20130312173210,0313,USD,16.01,4119305573039319,50042,Brayton
COMPANY 891,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,7870019639594200229,5,20130312173210,0715,USD,37.08,6871027833256174,71334,Ferriday
COMPANY 892,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,1153118899152792073,0,20130312173210,1117,USD,35.37,4329139586824938,61273,Orion
COMPANY 893,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,7602771144259826222,1,20130312173210,0414,USD,102.90,1320616546000297,02192,Needham
COMPANY 894,VnRO1LC8FmjoPPnBAUXm5Subs4y69ZpeiZX,4495149252373496937,2,20130312173210,1117,USD,13.29,0486138284284544,99216,Spokane
COMPANY 895,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,9607365256918952830,0,20130312173210,0914,USD,130.80,1165252662320069,10034,New York City
COMPANY 896,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,7523472468765592106,4,20130312173210,0917,USD,199.34,1544833644827191,41127,Camp Dix
COMPANY 897,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,7705899603811812046,2,20130312173210,0217,USD,215.83,1861218392021391,97423,Coquille
COMPANY 898,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,0587370637583160458,4,20130312173210,0916,USD,15747.64,2709810859281244,63702,Cape Girardeau
COMPANY 899,PHBScMUZIqehw5j0iRwAt5U7TRpw27pTu48,9512092737071146656,5,20130312173210,0316,USD,2046.40,5693763893168352,27885,Swanquarter
COMPANY 900,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,4584474053460116809,2,20130312173210,0113,USD,4731.17,6580927259686090,23481,Carrsville
COMPANY 901,Pi43n6LG9D64nLbj8uPFZxmGIkzUhElwo2Q,2271773706915461116,3,20130312173210,0914,USD,33.19,0671959212689895,17867,Rebuck
COMPANY 902,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,4899779223072048304,0,20130312173210,0815,USD,49.71,4609632865660948,76303,Wichita Falls
COMPANY 903,3CCKK8FE3rP7N5Oe98mKRT2H6J7QKlOInGj,6790347369125303183,4,20130312173210,0316,USD,3936.09,7869825679994066,34630,Clearwater
COMPANY 904,O5XUL2xivTzSGfUlKlTk6SM9sMjQG2qCBBn,7194920867237706240,3,20130312173210,0613,USD,2.41,5106889141077905,96133,Topaz
COMPANY 905,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,6531349902158244360,2,20130312173210,0515,USD,305.55,0461347997255692,05667,Plainfield
COMPANY 906,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,9657758510574828364,1,20130312173210,0717,USD,35.87,2709810859281244,63702,Cape Girardeau
COMPANY 907,qBeZDKXaeyaJXVEHuB4RUuULbU5X1SGhNSH,2417472348254525629,0,20130312173210,1215,USD,28.49,1922227933476307,77655,Sabine Pass
COMPANY 908,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,8602887112211494859,4,20130312173210,0413,USD,24.35,9454569383851930,50981,Des Moines
COMPANY 909,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,3103754713380838090,4,20130312173210,0114,USD,36.49,3999172365581471,47849,Fairbanks
COMPANY 910,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,8442045946612970164,0,20130312173210,0615,USD,9.47,0663011190577329,18224,Freeland
COMPANY 911,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,6238197275176542170,2,20130312173210,0117,USD,340.05,1345365808732192,28391,Stedman
COMPANY 912,FVsjT0Oud65QAbWUYNg8IGSiEm8CtsjEd7Y,0286738685404118080,6,20130312173210,0117,USD,300.10,2233194824890235,98233,Burlington
COMPANY 913,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,8250181911711317062,6,20130312173210,0213,USD,4739.77,8076298592042797,14620,Rochester
COMPANY 914,OFp6pKTMg26n1iiFY00M9uSqh9ZfMxMBRf1,8023461261414457126,5,20130312173210,0313,USD,48.71,1347360148381522,84624,Delta
COMPANY 915,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,4126857117028775849,6,20130312173210,0117,USD,28.04,4119305573039319,50042,Brayton
COMPANY 916,F5cFFDa2nr1RlYLwI76dYnucpnt65k1abvT,8983938734304606078,3,20130312173210,0616,USD,12740.94,9794812158956821,55802,Duluth
COMPANY 917,E77AbnHuEDObsU6Ga3umy9cYCP7foNEvKBQ,3717849823879903374,6,20130312173210,0616,USD,206.94,4466358355959217,83812,Clarkia
COMPANY 918,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,0625870342945539928,3,20130312173210,0717,USD,0.93,5002939785021202,76487,Poolville
COMPANY 919,aPMakDENFzGcZx5GErhe6R6Uz8UyjDp5B9h,9837689416214519614,1,20130312173210,0714,USD,45.56,6093535007668286,46404,Gary
COMPANY 920,hrSqJZdiGO4OEwAcRTC7VfVAqpDSCjHWm7t,9459365115399060422,0,20130312173210,0317,USD,4.00,0725130512747205,15234,Pittsburgh
COMPANY 921,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,8264270175507735331,2,20130312173210,0117,USD,35.53,3594534131211228,40017,Defoe
COMPANY 922,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,7644265088535844126,6,20130312173210,0114,USD,152.01,4978913032602467,69155,Paxton
COMPANY 923,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,5238184937685748479,6,20130312173210,1017,USD,72.59,6548484344251992,64144,Kansas City
COMPANY 924,M8jl6fRuck2h0jHSBQgCwhcj7sMtvaNx04F,1741680898618117346,6,20130312173210,0915,USD,90.72,1861219584557185,05301,Brattleboro
COMPANY 925,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,0190132085855858846,0,20130312173210,0217,USD,325.41,0663011190577329,18224,Freeland
COMPANY 926,VphZDd5uDHO11Q8fR1hdzknOZnd3AvqiJ4e,4694285683296249219,5,20130312173210,0117,USD,26.70,9009917682646499,01475,Winchendon
COMPANY 927,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,4763490371428620789,0,20130312173210,0913,USD,557.90,4364483589179546,73725,Capron
COMPANY 928,9Y8HpHidJkgpjiqg9L8sZWPCWRbyxR2BlGB,6656433409665495156,1,20130312173210,0114,USD,292.00,0537287880853907,67526,Ellinwood
COMPANY 929,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,9408536662782651408,1,20130312173210,0215,USD,2.61,4978913032602467,69155,Paxton
COMPANY 930,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,7282306398933967824,6,20130312173210,0715,USD,22.80,0788405528868545,99779,Tetlin
COMPANY 931,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,0533350523460067630,1,20130312173210,1013,USD,17.56,8076298592042797,14620,Rochester
COMPANY 932,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,0268761454950209671,5,20130312173210,1016,USD,93.19,4119305573039319,50042,Brayton
COMPANY 933,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,0011426861009395325,0,20130312173210,0816,USD,2802.57,8977715276967672,47371,Portland
COMPANY 934,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,0665200204265500854,0,20130312173210,1117,USD,107.10,0840464643840093,54950,Marion
COMPANY 935,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,0278461301278069588,5,20130312173210,0615,USD,28.72,3393959959748003,65803,Springfield
COMPANY 936,mbE2yU18YkIjPlp0O1jmuG2aFixLhvZ3ygG,9225102281226567538,6,20130312173210,0913,USD,6.57,5409498302884021,27981,Wanchese
COMPANY 937,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,9474418387955466092,0,20130312173210,0617,USD,330.99,3405072433378550,07878,Mount Tabor
COMPANY 938,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,0150682387416810880,2,20130312173210,0417,USD,0.67,4609632865660948,76303,Wichita Falls
COMPANY 939,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,3005088529735005170,1,20130312173210,1115,USD,46.93,6581432968742488,77022,Houston
COMPANY 940,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,3857237193115788364,1,20130312173210,0117,USD,23.71,3393959959748003,65803,Springfield
COMPANY 941,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,1862374271238339454,3,20130312173210,0116,USD,103.36,6326891488719311,29341,Gaffney
COMPANY 942,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,9473950976036871959,4,20130312173210,1013,USD,1.35,1861218392021391,97423,Coquille
COMPANY 943,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,8056870068850931213,1,20130312173210,0913,USD,49.68,7729610315938055,03293,Woodstock
COMPANY 944,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,8719372731959710229,4,20130312173210,0516,USD,30.19,1755418835226678,22508,Locust Grove
COMPANY 945,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,6951455177706246075,5,20130312173210,1214,USD,300.70,6326891488719311,29341,Gaffney
COMPANY 946,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,1631779973595600596,3,20130312173210,0814,USD,132.40,1612044597539055,38365,Pickwick Dam
COMPANY 947,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,1248450409987917382,4,20130312173210,0216,USD,250.52,9431495281949470,11103,Astoria
COMPANY 948,nEZbNackgSSIraJ9LJn0oIOgLuzSwnsSGpC,9911670110761432150,2,20130312173210,1213,USD,3665.46,5247175898370100,72132,Redfield
COMPANY 949,bfB624zng6jNZ6SJLmB6p3m5Bv07VnlS1TN,3036563610149095132,5,20130312173210,0413,USD,10.09,3961168838247241,84408,Ogden
COMPANY 950,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,2840313880406251710,0,20130312173210,1213,USD,292.90,6380663077854803,27929,Currituck
COMPANY 951,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,1671054676332277942,2,20130312173210,0717,USD,184.18,4329139586824938,61273,Orion
COMPANY 952,9kjIuuqrY3whLt5I8wErmdyoMSkVaauD2LM,4606101043683844433,0,20130312173210,0814,USD,322.74,8010586683647383,06795,Watertown
COMPANY 953,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,7946231837581825753,6,20130312173210,0213,USD,29.19,9431495281949470,11103,Astoria
COMPANY 954,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,0276811514074510788,5,20130312173210,1116,USD,47.34,6580927259686090,23481,Carrsville
COMPANY 955,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,5046784159596648610,1,20130312173210,0813,USD,34.23,7116826188355220,39194,Yazoo City
COMPANY 956,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,0478729199963033428,3,20130312173210,0916,USD,16.50,5348668176900788,59007,Bearcreek
COMPANY 957,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,6125739607233509467,5,20130312173210,0614,USD,42.22,2894037993518040,71150,Shreveport
COMPANY 958,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,5983171444119569143,4,20130312173210,0115,USD,46.21,4959093407575064,55470,Minneapolis
COMPANY 959,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,9913826875960430337,3,20130312173210,0416,USD,8.42,4364483589179546,73725,Capron
COMPANY 960,om3kDpw4wwLUmLKkbBPk7IAKlShMrKNCooD,1197158829418779377,5,20130312173210,0914,USD,40.42,1752216684307166,88052,Organ
COMPANY 961,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,7048402191854570908,2,20130312173210,0815,USD,46.96,1320616546000297,02192,Needham
COMPANY 962,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,3816676951924074132,6,20130312173210,0913,USD,203.26,1345365808732192,28391,Stedman
COMPANY 963,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,6874773138408984027,6,20130312173210,0815,USD,13538.99,0475332198978230,83415,Idaho Falls
COMPANY 964,3g50xDiCIJ3GDO24SdHIE56NznRFhxAHOr8,6227910696620863126,4,20130312173210,1013,USD,36.02,8454918978814580,73939,Goodwell
COMPANY 965,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,7018309347052687503,6,20130312173210,0415,USD,22.96,4119305573039319,50042,Brayton
COMPANY 966,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,0961047277685503758,0,20130312173210,0513,USD,83.23,4965480041977707,06785,South Kent
COMPANY 967,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,5681558984594284303,5,20130312173210,1017,USD,20671.32,4364483589179546,73725,Capron
COMPANY 968,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,8421330175812300449,2,20130312173210,0714,USD,383.03,1755418835226678,22508,Locust Grove
COMPANY 969,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,9573246698601190121,1,20130312173210,1013,USD,127.59,7116826188355220,39194,Yazoo City
COMPANY 970,p5coYhzZM0BgDEIDfuYeGvf7uNxBPQTHXG0,4548436070567623850,6,20130312173210,0914,USD,29.21,9993512429882628,48376,Novi
COMPANY 971,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,3444383488947076230,4,20130312173210,0615,USD,32.48,7622124145844387,49555,Grand Rapids
COMPANY 972,PpuUOHSu7tKQxqfyTivpobVED1DxKMloIbQ,1870049205788065295,5,20130312173210,1117,USD,681.26,0113634617613572,28020,Casar
COMPANY 973,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,6350156301490687693,6,20130312173210,0317,USD,35.63,2894037993518040,71150,Shreveport
COMPANY 974,EceNARbgYst6D8MWy1eL1bUjWn0yHmn4JsO,8569111565101739394,5,20130312173210,0713,USD,2640.82,0475332198978230,83415,Idaho Falls
COMPANY 975,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,3727229529519776278,2,20130312173210,1215,USD,304.85,4364483589179546,73725,Capron
COMPANY 976,mbE2yU18YkIjPlp0O1jmuG2aFixLhvZ3ygG,1848340333189286930,0,20130312173210,0314,USD,7.02,5409498302884021,27981,Wanchese
COMPANY 977,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,8084196317086905650,4,20130312173210,0813,USD,42.88,8076298592042797,14620,Rochester
COMPANY 978,FZXC0wg0LvaJ6atJJx2a9vnfSFj4QhlOgbU,5198955577240571163,0,20130312173210,0715,USD,173.12,7502187155856794,12042,Climax
COMPANY 979,ljh71ujKshzWNfXMdQyN8O7vaNHlmPCCnAx,2835433355634202996,3,20130312173210,0313,USD,17.42,7388007651953465,80541,Masonville
COMPANY 980,Mpc6ZXJBAqw7fOMSSj8Fnlyexx6wsDY7A4E,5998342477912075799,3,20130312173210,0217,USD,135.07,7955310518039686,82412,Byron
COMPANY 981,nEZbNackgSSIraJ9LJn0oIOgLuzSwnsSGpC,4907941651825544603,5,20130312173210,0717,USD,341.35,9518544471157067,05602,Montpelier
COMPANY 982,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,3381393225253899985,6,20130312173210,1117,USD,39.68,6840336226865289,05036,Brookfield
COMPANY 983,pFMdIKpCYl7D2jRV2kOINlpWPZKT2ml5FQd,3829506749187254085,3,20130312173210,0815,USD,15.81,2161217445789814,83616,Eagle
COMPANY 984,IYuqAbAQ07NS3lZO74VGPldfAUAGKwzR2k3,2032722761458354975,0,20130312173210,0515,USD,9.03,1646661653442942,95452,Kenwood
COMPANY 985,ArmWLTZe4JPWv31OdGz0CKyHJ2Ujwpa1dXd,5138858527879283303,0,20130312173210,1013,USD,2.08,2668388590818336,30620,Bethlehem
COMPANY 986,FYYQLlKwnmIor4nxrpKu0EnYXFC3aBy8oWl,0051229309741101639,5,20130312173210,1214,USD,16.39,7825571067186733,18085,Tatamy
